,employer,title,salary,submitDate,startDate,caseStatus,city,state
14992,EBAY INC,DATA SCIENTIST 2,174590,2020-03-04,2020-08-18,CERTIFIED,BELLEVUE,WA
14993,EBAY INC,DATA SCIENTIST 2,180000,2020-11-12,2020-11-23,CERTIFIED,SAN JOSE,CA
14994,EBAY INC,DATA SCIENTIST 2,180000,2020-11-12,2020-11-23,CERTIFIED,SAN JOSE,CA
14995,PAYPAL INC,DATA SCIENTIST 2,192640,2020-04-21,2020-05-04,CERTIFIED,SAN JOSE,CA
14996,INTEGRIS HEALTH INC,DATA SCIENTIST 3,76461,2020-03-26,2020-06-01,CERTIFIED,OKLAHOMA CITY,OK
14997,SNAP INC,DATA SCIENTIST 3,89794,2020-02-06,2020-02-17,CERTIFIED,SANTA MONICA,CA
14998,SNAP INC,DATA SCIENTIST 3,96096,2020-11-18,2020-11-23,CERTIFIED,NEW YORK,NY
14999,PAYPAL INC,DATA SCIENTIST 3,170520,2020-05-18,2020-10-01,CERTIFIED,SAN JOSE,CA
15000,EBAY INC,DATA SCIENTIST 3,180000,2020-11-05,2021-03-24,CERTIFIED,NEW YORK,NY
15001,EBAY INC,DATA SCIENTIST 3,180000,2020-03-03,2020-08-26,CERTIFIED,SAN JOSE,CA
15002,STUBHUB INC,DATA SCIENTIST 3,184500,2020-03-11,2020-08-28,CERTIFIED,SAN FRANCISCO,CA
15003,CLEVELAND CLINIC FOUNDATION,DATA SCIENTIST I,57179,2020-03-30,2020-09-25,CERTIFIED,CLEVELAND,OH
15004,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,58261,2020-08-28,2020-10-01,CERTIFIED,SEATTLE,WA
15005,BKFS I SERVICES LLC,DATA SCIENTIST I,58552,2020-04-27,2020-10-01,CERTIFIED,PHILADELPHIA,PA
15006,BKFS I SERVICES LLC,DATA SCIENTIST I,58635,2020-09-01,2020-10-01,CERTIFIED,PHILADELPHIA,PA
15007,SCHRODINGER INC,DATA SCIENTIST I,62000,2020-03-24,2020-09-01,CERTIFIED,PORTLAND,OR
15008,SCHRODINGER INC,DATA SCIENTIST I,65000,2020-03-09,2020-09-01,CERTIFIED,PORTLANT,OR
15009,AECOM TECHNICAL SERVICES INC,DATA SCIENTIST I,65000,2020-04-01,2020-09-01,CERTIFIED,NEW YORK,NY
15010,NATIONAL COMMITTEE FOR QUALITY ASSURANCE,DATA SCIENTIST I,67989,2020-08-13,2021-02-12,CERTIFIED,WASHINGTON,DC
15011,PHARMACEUTICAL RESEARCH ASSOCIATES INC,DATA SCIENTIST I,70000,2020-05-04,2020-09-10,CERTIFIED,PHOENIX,AZ
15012,QUAERA INSIGHTS LLC,DATA SCIENTIST I,70000,2020-06-08,2020-10-01,CERTIFIED,NEW YORK,NY
15013,QUAERA INSIGHTS LLC,DATA SCIENTIST I,70000,2020-06-08,2020-10-01,CERTIFIED,NEW YORK,NY
15014,QUAERA INSIGHTS LLC,DATA SCIENTIST I,70000,2020-06-08,2020-10-01,CERTIFIED,NEW YORK,NY
15015,IGT GLOBAL SOLUTIONS CORPORATION,DATA SCIENTIST I,70720,2020-08-26,2020-09-07,CERTIFIED,AUSTIN,TX
15016,REALPAGE INC,DATA SCIENTIST I,72030,2020-09-30,2020-10-01,CERTIFIED,BOSTON,MA
15017,QUAERA INSIGHTS LLC,DATA SCIENTIST I,72280,2020-03-17,2020-03-24,CERTIFIED,NEW YORK,NY
15018,TENASKA INC,DATA SCIENTIST I,72800,2020-04-15,2020-10-01,CERTIFIED,IRVING,TX
15019,PHARMACEUTICAL RESEARCH ASSOCIATES INC,DATA SCIENTIST I,74090,2020-12-11,2020-12-15,CERTIFIED,BLUE BELL,PA
15020,INGRAM MICRO INC,DATA SCIENTIST I,74675,2020-02-19,2020-08-12,CERTIFIED,IRVINE,CA
15021,CAPITAL BLUE CROSS,DATA SCIENTIST I,74797,2020-01-28,2020-07-28,CERTIFIED,HARRISBURG,PA
15022,PHARMACEUTICAL RESEARCH ASSOCIATES INC,DATA SCIENTIST I,74901,2020-02-26,2020-08-13,CERTIFIED,BLUE BELL,PA
15023,PHARMACEUTICAL RESEARCH ASSOCIATES INC,DATA SCIENTIST I,75000,2020-02-13,2020-08-08,CERTIFIED,BLUE BELL,PA
15024,CENTRAL MUTUAL INSURANCE COMPANY,DATA SCIENTIST I,75000,2020-03-23,2020-09-14,CERTIFIED,VAN WERT,OH
15025,SCHNEIDER ENTERPRISE RESOURCES LLC,DATA SCIENTIST I,75000,2020-04-10,2020-10-01,CERTIFIED,GREEN BAY,WI
15026,AECOM TECHNICAL SERVICES INC,DATA SCIENTIST I,76190,2020-03-09,2020-09-01,CERTIFIED - WITHDRAWN,NEW YORK,NY
15027,SCHNEIDER ENTERPRISE RESOURCES LLC,DATA SCIENTIST I,76875,2020-05-07,2020-05-11,CERTIFIED,GREEN BAY,WI
15028,SCHNEIDER ENTERPRISE RECOURCES LLC,DATA SCIENTIST I,76900,2020-04-10,2020-10-01,CERTIFIED,GREEN BAY,WI
15029,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,76981,2020-07-09,2020-07-10,CERTIFIED,SEATTLE,WA
15030,KMD PARTNERS LLC,DATA SCIENTIST I,78000,2020-05-19,2020-10-01,CERTIFIED,CHICAGO,IL
15031,TRELLANCE INC,DATA SCIENTIST I,79498,2020-05-01,2020-05-06,CERTIFIED,TAMPA,FL
15032,PHARMACEUTICAL RESEARCH ASSOCIATES INC,DATA SCIENTIST I,80000,2020-02-14,2020-08-08,CERTIFIED,PHOENIX,AZ
15033,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,80300,2020-03-17,2020-09-04,CERTIFIED,SEATTLE,WA
15034,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,80300,2020-06-06,2020-06-09,CERTIFIED,CAMBRIDGE,MA
15035,PRECISION MEDICINE GROUP LLC,DATA SCIENTIST I,81120,2020-05-18,2020-10-01,CERTIFIED,FREDERICK,MD
15036,PIECES TECHNOLOGIES INC,DATA SCIENTIST I,81500,2020-03-20,2020-09-11,CERTIFIED,DALLAS,TX
15037,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2020-01-09,2020-01-13,CERTIFIED,MIDDLETOWN,CT
15038,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2020-01-23,2020-02-03,CERTIFIED,SAN FRANCISCO,CA
15039,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2020-02-05,2020-02-11,CERTIFIED,BELLEVUE,WA
15040,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,85000,2020-02-07,2020-08-02,CERTIFIED,FORT WORTH,TX
15041,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2020-02-12,2020-02-24,CERTIFIED,NEW YORK,NY
15042,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,85000,2020-03-31,2020-08-02,CERTIFIED,ADDISON,TX
15043,PIECES TECHNOLOGIES INC,DATA SCIENTIST I,85883,2020-03-20,2020-09-11,CERTIFIED,DALLAS,TX
15044,ZEOMEGA INC,DATA SCIENTIST I,85900,2020-02-17,2020-02-18,CERTIFIED,PLANO,TX
15045,QUARTERSPOT INC,DATA SCIENTIST I,86000,2020-03-18,2020-09-10,CERTIFIED,NEW YORK,NY
15046,QUARTERSPOT INC,DATA SCIENTIST I,86000,2020-03-18,2020-09-10,CERTIFIED,NEW YORK,NY
15047,AMERICAN HOME SHIELD CORPORATION,DATA SCIENTIST I,88000,2020-04-29,2020-10-01,CERTIFIED,MEMPHIS,TN
15048,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,88320,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15049,INGRAM MICRO INC,DATA SCIENTIST I,88733,2020-09-10,2020-10-01,CERTIFIED,IRVINE,CA
15050,SPRINT CORPORATION,DATA SCIENTIST I,89018,2020-05-20,2020-10-01,CERTIFIED,WARREN,NJ
15051,SHUTTERSTOCK INC,DATA SCIENTIST I,89586,2020-01-09,2020-06-16,CERTIFIED - WITHDRAWN,NEW YORK,NY
15052,SHUTTERSTOCK INC,DATA SCIENTIST I,89586,2020-01-09,2020-06-16,CERTIFIED,NEW YORK,NY
15053,AMERICAN HOME SHIELD CORPORATION,DATA SCIENTIST I,90000,2020-04-29,2020-10-01,CERTIFIED,MEMPHIS,TN
15054,INGRAM MICRO INC,DATA SCIENTIST I,93794,2020-02-11,2020-08-07,CERTIFIED - WITHDRAWN,IRVINE,CA
15055,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,95000,2020-02-03,2020-07-14,CERTIFIED,FORT WORTH,TX
15056,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,95000,2020-02-04,2020-07-22,CERTIFIED,FORT WORTH,TX
15057,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-18,2020-08-14,CERTIFIED,JERSEY CITY,NJ
15058,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-18,2020-08-14,CERTIFIED,MIDDLETOWN,CT
15059,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-19,2020-08-18,CERTIFIED,LEXINGTON,MA
15060,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-19,2020-08-19,CERTIFIED,LEXINGTON,MA
15061,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-19,2020-08-12,CERTIFIED,SAN FRANCISCO,CA
15062,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-19,2020-08-14,CERTIFIED,SAN FRANCISCO,CA
15063,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-19,2020-08-14,CERTIFIED,CARLSBAD,CA
15064,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-19,2020-08-19,CERTIFIED,MIDDLETOWN,CT
15065,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-19,2020-08-20,CERTIFIED,BOSTON,MA
15066,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-20,2020-08-15,CERTIFIED,JERSEY CITY,NJ
15067,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-21,2020-08-19,CERTIFIED,JERSEY CITY,NJ
15068,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-24,2020-08-25,CERTIFIED,JERSEY CITY,NJ
15069,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-26,2020-08-25,CERTIFIED,LEXINGTON,MA
15070,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-26,2020-08-25,CERTIFIED,SAN FRANCISCO,CA
15071,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-26,2020-08-25,CERTIFIED,EAGLE MOUNTAIN,UT
15072,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-26,2020-08-26,CERTIFIED,JERSEY CITY,NJ
15073,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-27,2020-08-26,CERTIFIED,LEXINGTON,MA
15074,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,95000,2020-02-27,2020-08-25,CERTIFIED,BOSTON,MA
15075,AMAZON WEB SERVICES INC,DATA SCIENTIST I,96400,2020-09-08,2020-10-01,CERTIFIED,HOUSTON,TX
15076,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,97152,2020-05-14,2020-10-01,CERTIFIED,SEATTLE,WA
15077,WOLTERS KLUWER UNITED STATES INC,DATA SCIENTIST I,98000,2020-02-04,2020-07-31,CERTIFIED,NEW YORK,NY
15078,WOLTERS KLUWER UNITED STATES INC,DATA SCIENTIST I,98000,2020-02-05,2020-08-06,CERTIFIED,NEW YORK,NY
15079,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,98400,2020-05-13,2020-10-01,CERTIFIED,BELLEVUE,WA
15080,TOAST INC,DATA SCIENTIST I,100000,2020-01-30,2020-07-30,CERTIFIED,BOSTON,MA
15081,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,100000,2020-02-26,2020-08-27,CERTIFIED,BELLEVUE,WA
15082,AMERICAN FAMILY MUTUAL INSURANCE COMPANY SI,DATA SCIENTIST I,100850,2020-03-05,2020-09-04,CERTIFIED,MADISON,WI
15083,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,101500,2020-09-03,2020-10-01,CERTIFIED,BELLEVUE,WA
15084,GRUBHUB HOLDINGS INC,DATA SCIENTIST I,105000,2020-10-08,2020-10-19,CERTIFIED,CHICAGO,IL
15085,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,105000,2020-02-10,2020-07-22,CERTIFIED,FORT WORTH,TX
15086,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,106600,2020-02-18,2020-08-14,CERTIFIED,JERSEY CITY,NJ
15087,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,107300,2020-01-24,2020-05-01,CERTIFIED,CAMBRIDGE,MA
15088,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,107400,2020-09-01,2020-10-01,CERTIFIED,SEATTLE,WA
15089,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,107800,2020-07-31,2020-08-05,CERTIFIED,BOSTON,MA
15090,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,108000,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15091,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,108000,2020-05-16,2020-10-01,CERTIFIED,BELLEVUE,WA
15092,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,108800,2020-06-17,2020-12-10,CERTIFIED,SEATTLE,WA
15093,AMAZON WEB SERVICES INC,DATA SCIENTIST I,109400,2020-03-19,2020-09-14,CERTIFIED,CHICAGO,IL
15094,GRUBHUB HOLDINGS INC,DATA SCIENTIST I,110000,2020-02-05,2020-08-06,CERTIFIED,NEW YORK,NY
15095,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,110000,2020-02-19,2020-02-19,CERTIFIED,SEATTLE,WA
15096,GRUBHUB HOLDINGS INC,DATA SCIENTIST I,110000,2020-02-28,2020-08-29,CERTIFIED,CHICAGO,IL
15097,AMAZON ROBOTICS LLC,DATA SCIENTIST I,110000,2020-05-13,2020-10-01,CERTIFIED,NORTH READING,MA
15098,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,110000,2020-05-14,2020-10-01,CERTIFIED,SEATTLE,WA
15099,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,110000,2020-05-28,2020-10-01,CERTIFIED,BELLEVUE,WA
15100,AMERICAN FAMILY MUTUAL INSURANCE COMPANY SI,DATA SCIENTIST I,111500,2020-03-05,2020-09-04,CERTIFIED,MADISON,WI
15101,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,112000,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15102,ARGO AI LLC,DATA SCIENTIST I,112500,2020-04-17,2020-10-01,CERTIFIED,PALO ALTO,CA
15103,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,115000,2020-02-13,2020-03-02,CERTIFIED,SEATTLE,WA
15104,AMERICAN FAMILY MUTUAL INSURANCE COMPANY SI,DATA SCIENTIST I,115000,2020-03-05,2020-09-04,CERTIFIED,MADISON,WI
15105,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,115000,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15106,TWITTER INC,DATA SCIENTIST I,115000,2020-05-15,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
15107,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,115000,2020-05-19,2020-10-01,CERTIFIED,SEATTLE,WA
15108,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,115000,2020-05-29,2020-06-08,CERTIFIED,BELLEVUE,WA
15109,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,115000,2020-06-12,2020-06-22,CERTIFIED,BELLEVUE,WA
15110,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,115000,2020-07-17,2020-07-27,CERTIFIED,BELLEVUE,WA
15111,TWITTER INC,DATA SCIENTIST I,115000,2020-09-14,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
15112,THE VANGUARD GROUP,DATA SCIENTIST I,115044,2020-05-22,2020-10-01,CERTIFIED,MALVERN,PA
15113,DIDI USA INC,DATA SCIENTIST I,115190,2020-04-24,2020-10-01,CERTIFIED,MOUNTAIN VIEW,CA
15114,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,117000,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15115,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-11-06,2020-11-11,CERTIFIED,SEATTLE,WA
15116,GRUBHUB HOLDINGS INC,DATA SCIENTIST I,120000,2020-02-05,2020-08-06,CERTIFIED,NEW YORK,NY
15117,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-04-06,2020-04-10,CERTIFIED,SEATTLE,WA
15118,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-04-07,2020-04-13,CERTIFIED,SANTA BARBARA,CA
15119,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-04-21,2020-05-04,CERTIFIED,SEATTLE,WA
15120,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-05-06,2020-05-18,CERTIFIED,SEATTLE,WA
15121,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-05-12,2020-05-18,CERTIFIED,SEATTLE,WA
15122,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15123,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15124,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-05-14,2020-05-25,CERTIFIED,SEATTLE,WA
15125,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120000,2020-06-23,2020-06-29,CERTIFIED,SEATTLE,WA
15126,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,120600,2020-07-28,2020-07-28,CERTIFIED,SEATTLE,WA
15127,LEXISNEXIS USA,DATA SCIENTIST I,120931,2020-09-01,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
15128,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,122000,2020-07-15,2020-07-27,CERTIFIED,IRVINE,CA
15129,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,123000,2020-04-10,2020-04-15,CERTIFIED,SEATTLE,WA
15130,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,123000,2020-04-22,2020-04-22,CERTIFIED,SEATTLE,WA
15131,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,123000,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15132,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,125000,2020-05-05,2020-05-11,CERTIFIED,SEATTLE,WA
15133,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,125000,2020-05-13,2020-10-01,CERTIFIED,SEATTLE,WA
15134,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,125000,2020-05-16,2020-10-01,CERTIFIED,BOSTON,MA
15135,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,125000,2020-06-19,2020-06-29,CERTIFIED,AUSTIN,TX
15136,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST I,125000,2020-09-01,2020-10-01,CERTIFIED,BOSTON,MA
15137,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,125500,2020-05-26,2020-10-01,CERTIFIED,SEATTLE,WA
15138,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,125500,2020-06-10,2020-10-01,CERTIFIED,SEATTLE,WA
15139,LEVI STRAUSS & CO,DATA SCIENTIST I,125965,2020-08-05,2020-08-17,CERTIFIED,SAN FRANCISCO,CA
15140,LEVI STRAUSS & CO,DATA SCIENTIST I,125965,2020-08-17,2020-08-24,CERTIFIED,SAN FRANCISCO,CA
15141,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,130000,2020-01-08,2020-01-08,CERTIFIED,SEATTLE,WA
15142,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,130000,2020-04-10,2020-04-20,CERTIFIED,SEATTLE,WA
15143,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,130000,2020-04-23,2020-10-01,CERTIFIED,SEATTLE,WA
15144,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,130000,2020-05-13,2020-10-01,CERTIFIED,BOSTON,MA
15145,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,130000,2020-05-14,2020-10-01,CERTIFIED,SEATTLE,WA
15146,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,130000,2020-06-05,2020-10-01,CERTIFIED,SEATTLE,WA
15147,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST I,130000,2020-09-07,2020-09-08,CERTIFIED,BALTIMORE,MD
15148,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,130000,2020-09-14,2020-10-01,CERTIFIED,SEATTLE,WA
15149,AMAZON WEB SERVICES INC,DATA SCIENTIST I,132000,2020-11-06,2020-11-11,CERTIFIED,SEATTLE,WA
15150,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,134000,2020-01-08,2020-01-13,CERTIFIED,SEATTLE,WA
15151,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,135000,2020-05-08,2020-10-01,CERTIFIED,SEATTLE,WA
15152,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,135000,2020-07-16,2020-07-20,CERTIFIED,SEATTLE,WA
15153,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,135000,2020-09-22,2020-10-01,CERTIFIED,BERKELEY,CA
15154,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,139855,2020-05-21,2020-10-01,CERTIFIED,SUNNYVALE,CA
15155,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,140000,2020-03-27,2020-04-02,CERTIFIED,NEW YORK,NY
15156,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,140000,2020-05-04,2020-05-05,CERTIFIED,NEW YORK,NY
15157,AMAZON WEB SERVICES INC,DATA SCIENTIST I,140000,2020-05-14,2020-10-01,CERTIFIED,EAST PALO ALTO,CA
15158,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,140000,2020-05-14,2020-10-01,CERTIFIED,SEATTLE,WA
15159,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,140000,2020-07-31,2020-08-06,CERTIFIED,BELLEVUE,WA
15160,TWITTER INC,DATA SCIENTIST I,144200,2020-09-28,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
15161,DATAMINR INC,DATA SCIENTIST I,145000,2020-06-03,2020-08-01,CERTIFIED,NEW YORK,NY
15162,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,150000,2020-02-04,2020-02-10,CERTIFIED,SUNNYVALE,CA
15163,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,150000,2020-04-24,2020-04-27,CERTIFIED,SEATTLE,WA
15164,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,150000,2020-05-13,2020-10-01,CERTIFIED,NEW YORK,NY
15165,AMAZON WEB SERVICES INC,DATA SCIENTIST I,150000,2020-05-14,2020-10-01,CERTIFIED,EAST PALO ALTO,CA
15166,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,150000,2020-05-15,2020-05-18,CERTIFIED,SEATTLE,WA
15167,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST I,150000,2020-09-01,2020-10-01,CERTIFIED,NEW YORK,NY
15168,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST I,150000,2020-09-07,2020-10-01,CERTIFIED,EAST PALO ALTO,CA
15169,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST I,152000,2020-05-14,2020-10-01,CERTIFIED,EAST PALO ALTO,CA
15170,EMPLOYERS MUTUAL CASUALTY COMPANY,DATA SCIENTIST II,66477,2020-02-25,2020-08-18,CERTIFIED,DES MOINES,IA
15171,NCR CORPORATION,DATA SCIENTIST II,70400,2020-02-18,2020-08-15,CERTIFIED,ATLANTA,GA
15172,PAYCHEX OF NEW YORK LLC,DATA SCIENTIST II,70928,2020-03-10,2020-09-02,CERTIFIED,ROCHESTER,NY
15173,DIDI USA INC,DATA SCIENTIST II,74464,2020-04-24,2020-10-01,CERTIFIED,MOUNTAIN VIEW,CA
15174,STANDARD INSURANCE COMPANY,DATA SCIENTIST II,78944,2020-05-01,2020-10-01,CERTIFIED,PORTLAND,OR
15175,SPRINT CORPORATION,DATA SCIENTIST II,79000,2020-05-14,2020-10-01,CERTIFIED,OVERLAND PARK,KS
15176,REPUBLIC SERVICES,DATA SCIENTIST II,79560,2020-03-18,2020-03-24,CERTIFIED,PHOENIX,AZ
15177,JOHNSON & JOHNSON SERVICES INC,DATA SCIENTIST II,80000,2020-02-18,2020-08-09,CERTIFIED,BRIDGEWATER,NJ
15178,SPRINT CORPORATION,DATA SCIENTIST II,80000,2020-02-28,2020-03-09,CERTIFIED,OVERLAND PARK,KS
15179,SPRINT CORPORATION,DATA SCIENTIST II,80000,2020-05-14,2020-10-01,CERTIFIED,OVERLAND PARK,KS
15180,MASTERCARD INTERNATIONAL INCORPORATED,DATA SCIENTIST II,80766,2020-04-20,2020-04-20,CERTIFIED,O'FALLON,MO
15181,BBVA USA,DATA SCIENTIST II,83000,2020-10-01,2020-10-01,CERTIFIED,HOUSTON,TX
15182,CVENT INC,DATA SCIENTIST II,84121,2020-02-17,2020-08-18,CERTIFIED,ATLANTA,GA
15183,ACT INC,DATA SCIENTIST II,85000,2020-02-17,2020-03-02,CERTIFIED - WITHDRAWN,SAN DIEGO,CA
15184,METLIFE GROUP INC,DATA SCIENTIST II,86500,2020-04-17,2020-08-25,CERTIFIED,NEW YORK,NY
15185,SCHNEIDER ENTERPRISE RESOURCES LLC,DATA SCIENTIST II,87381,2020-11-09,2020-12-01,CERTIFIED,GREEN BAY,WI
15186,T-MOBILE USA INC,DATA SCIENTIST II,88000,2020-06-25,2020-06-25,CERTIFIED,OVERLAND PARK,KS
15187,RENT THE RUNWAY INC,DATA SCIENTIST II,89586,2020-05-13,2020-10-01,WITHDRAWN,NEW YORK,NY
15188,RENT THE RUNWAY INC,DATA SCIENTIST II,89918,2020-05-19,2020-10-01,CERTIFIED,NEW YORK,NY
15189,MEDIAMATH INC,DATA SCIENTIST II,90000,2020-09-04,2020-09-28,CERTIFIED,NEW YORK,NY
15190,QUARTERSPOT INC,DATA SCIENTIST II,90825,2020-03-18,2020-09-10,CERTIFIED,NEW YORK,NY
15191,FOUNDATION MEDICINE INC,DATA SCIENTIST II,91458,2020-03-24,2020-08-11,CERTIFIED,BOSTON,MA
15192,SEAGATE US LLC,DATA SCIENTIST II,93205,2020-02-13,2020-08-08,CERTIFIED,LONGMONT,CO
15193,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,93840,2020-04-17,2020-10-01,WITHDRAWN,SUMNER,WA
15194,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,93840,2020-04-22,2020-10-01,CERTIFIED,SUMNER,WA
15195,SEAGATE US LLC,DATA SCIENTIST II,93933,2020-02-13,2020-08-08,CERTIFIED,LONGMONT,CO
15196,PINSIGHT MEDIA INC,DATA SCIENTIST II,94723,2020-02-06,2020-07-24,CERTIFIED,KANSAS CITY,MO
15197,HONEYWELL INTERNATIONAL INC,DATA SCIENTIST II,95000,2020-04-13,2020-09-08,CERTIFIED,PITTSBURGH,PA
