,employer,title,salary,submitDate,startDate,caseStatus,city,state
11065,multi media llc,Data Analyst,130000,2020-04-29,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11066,c&a imports inc,Data Analyst,67040,2020-04-29,2020-10-01,CERTIFIED,FREMONT,CA
11067,skill voice inc,Data Analyst,80018,2020-04-29,2020-09-07,CERTIFIED,PLANO,TX
11068,optimal cae inc,Data Analyst,120000,2020-04-29,2020-07-20,CERTIFIED,DEARBORN,MI
11069,capgemini america inc,Data Analyst,77750,2020-04-29,2020-05-07,CERTIFIED,BOUND BROOK,NJ
11070,facebook inc,Data Analyst,120000,2020-04-29,2020-08-17,CERTIFIED,MENLO PARK,CA
11071,fedex corporate services inc,Data Analyst,74048,2020-04-30,2020-10-01,CERTIFIED,MEMPHIS,TN
11072,crunchbase inc,Data Analyst,130000,2020-04-30,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11073,fedex corporate services inc,Data Analyst,74048,2020-04-30,2020-10-01,CERTIFIED,COLLIERVILLE,TN
11074,itlize global llc,Data Analyst,79560,2020-04-30,2020-10-01,CERTIFIED,IRVING,TX
11075,nested bean inc,Senior Data Analyst,85000,2020-04-30,2020-10-01,CERTIFIED,HUDSON,MA
11076,capgemini america inc,Senior Data Analyst,100651,2020-04-30,2020-05-08,CERTIFIED,PLAINSBORO,NJ
11077,topsys it solutions llc,Data Analyst,86174,2020-04-30,2020-10-01,CERTIFIED,DES MOINES,IA
11078,itlize global llc,Data Analyst,61880,2020-04-30,2020-10-01,CERTIFIED,TRENTON,NJ
11079,itlize global llc,Data Analyst,79560,2020-04-30,2020-10-01,CERTIFIED,HARTFORD,CT
11080,randstad technologies llc,Senior Data Analyst,100000,2020-04-30,2020-05-04,CERTIFIED,CHARLOTTE,NC
11081,lendingusa llc,Data Analyst,67600,2020-04-30,2020-10-01,CERTIFIED,SHERMAN OAKS,CA
11082,nvoq incorporated,Data Analyst,86000,2020-04-30,2020-10-01,CERTIFIED,BOULDER,CO
11083,jam city inc,Data Analyst,94460,2020-04-30,2020-10-01,CERTIFIED,BURBANK,CA
11084,point72 lp,Senior Data Analyst,92851,2020-04-30,2020-10-01,CERTIFIED,NEW YORK,NY
11085,fragomen del rey bernsen & loewy llp,Data Analyst,85000,2020-04-30,2020-07-01,CERTIFIED,NEW YORK,NY
11086,capgemini america inc,Data Analyst,73798,2020-04-30,2020-04-30,CERTIFIED,ATLANTA,GA
11087,point72 lp,Data Analyst,73861,2020-04-30,2020-10-01,CERTIFIED,NEW YORK,NY
11088,itlize global llc,Data Analyst,70034,2020-04-30,2020-10-01,CERTIFIED,INDIANAPOLIS,IN
11089,expandtree inc,Data Analyst,91853,2020-04-30,2020-10-01,CERTIFIED,CHICAGO,IL
11090,adore me inc,Data Analyst,60000,2020-05-01,2020-10-01,CERTIFIED,NEW YORK,NY
11091,nhn global inc,Data Analyst,60000,2020-05-01,2020-10-01,CERTIFIED,LOS ANGELES,CA
11092,city of longview,Data Analyst,55931,2020-05-01,2020-10-01,CERTIFIED,LONGVIEW,TX
11093,prime healthcare management inc,Data Analyst,55500,2020-05-01,2020-10-01,CERTIFIED,ONTARIO,CA
11094,esystems inc,Data Analyst,90000,2020-05-01,2020-10-26,CERTIFIED,LITTLE ROCK,AR
11095,city of tuscaloosa,Data Analyst,64425,2020-05-01,2020-10-01,CERTIFIED,TUSCALOOSA,AL
11096,crystal dynamics inc,Data Analyst,125000,2020-05-01,2020-05-18,CERTIFIED,REDWOOD CITY,CA
11097,finpro financial services inc,Data Analyst,85000,2020-05-01,2020-10-01,CERTIFIED,GLADSTONE,NJ
11098,grand rounds inc,Data Analyst,72000,2020-05-01,2020-10-01,CERTIFIED,RENO,NV
11099,capital one services llc,Principal Data Analyst,75171,2020-05-01,2020-10-31,CERTIFIED,RICHMOND,VA
11100,fedex corporate services inc,Data Analyst,74048,2020-05-01,2020-10-01,CERTIFIED,MEMPHIS,TN
11101,infoobjects inc,Data Analyst,71344,2020-05-01,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11102,agiledata tech llc,Data Analyst,102000,2020-05-03,2020-09-28,CERTIFIED,SAN FRANCISCO,CA
11103,qualcomm technologies inc,Senior Data Analyst,96200,2020-05-03,2020-10-01,CERTIFIED,SAN DIEGO,CA
11104,pc connection inc dba connection,Data Analyst,77000,2020-05-04,2020-10-01,CERTIFIED,MERRIMACK,NH
11105,tipsy elves llc,Data Analyst,54434,2020-05-04,2020-10-01,CERTIFIED,SAN DIEGO,CA
11106,carfax inc,Data Analyst,73008,2020-05-04,2020-09-22,CERTIFIED,CENTREVILLE,VA
11107,allspec security inc,Data Analyst,60000,2020-05-04,2020-10-01,CERTIFIED,CITY OF INDUSTRY,CA
11108,media storm llc,Data Analyst,72000,2020-05-04,2020-10-01,CERTIFIED,NEW YORK,NY
11109,allspec security inc,Data Analyst,56000,2020-05-04,2020-10-01,CERTIFIED,CITY OF INDUSTRY,CA
11110,media storm llc,Data Analyst,72000,2020-05-04,2020-10-01,CERTIFIED,NEW YORK,NY
11111,funding4doctors llc,Data Analyst,65000,2020-05-04,2020-10-01,CERTIFIED,TRINITY,FL
11112,spruce holdings inc,Data Analyst,70000,2020-05-04,2020-10-01,CERTIFIED,NEW YORK,NY
11113,media storm llc,Data Analyst,72000,2020-05-04,2020-10-01,CERTIFIED,NEW YORK,NY
11114,media storm llc,Data Analyst,72000,2020-05-04,2020-10-01,CERTIFIED,NEW YORK,NY
11115,prog leasing llc,Data Analyst,70000,2020-05-04,2020-10-01,CERTIFIED,DRAPER,UT
11116,malwarebytes inc,Data Analyst,120000,2020-05-04,2020-10-01,CERTIFIED,SANTA CLARA,CA
11117,malwarebytes inc,Data Analyst,120000,2020-05-04,2020-10-01,CERTIFIED,SANTA CLARA,CA
11118,communications test design inc,Data Analyst,71386,2020-05-04,2020-05-11,CERTIFIED,WEST CHESTER,PA
11119,imr soft llc,Data Analyst,75000,2020-05-04,2020-10-01,CERTIFIED,REDMOND,WA
11120,malwarebytes inc,Data Analyst,120000,2020-05-04,2020-10-01,CERTIFIED,SANTA CLARA,CA
11121,nordstrom inc,Senior Data Analyst,102000,2020-05-04,2020-08-25,CERTIFIED,SEATTLE,WA
11122,celesdata inc,Data Analyst,102000,2020-05-04,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11123,first republic bank,Data Analyst,155000,2020-05-04,2020-07-24,CERTIFIED,SAN FRANCISCO,CA
11124,talentech consulting llc,Senior Data Analyst,120000,2020-05-04,2020-09-02,CERTIFIED,MONMOUTH JUNCTION,NJ
11125,infotree global solutions corp,Data Analyst,63419,2020-05-05,2020-10-01,CERTIFIED,WATERLOO,IA
11126,general hospital corporation,Data Analyst,88000,2020-05-05,2020-05-11,CERTIFIED,BOSTON,MA
11127,capgemini america inc,Senior Data Analyst,78957,2020-05-05,2020-05-12,CERTIFIED,KETTERING,OH
11128,progressive casualty insurance company,Data Analyst,82011,2020-05-05,2020-10-29,CERTIFIED - WITHDRAWN,LOVELAND,OH
11129,global touchpoints inc duns 13-8058305,Data Analyst,68000,2020-05-05,2020-10-01,CERTIFIED,NASHVILLE,TN
11130,university of pittsburgh,Senior Data Analyst,90000,2020-05-05,2020-09-01,CERTIFIED,PITTSBURGH,PA
11131,mojo foods llc,Data Analyst,74000,2020-05-05,2020-10-01,CERTIFIED,GOLETA,CA
11132,synopsys inc,Data Analyst,130000,2020-05-05,2020-10-01,CERTIFIED,MOUNTAIN VIEW,CA
11133,hopkins holding llc,Data Analyst,89398,2020-05-05,2020-09-08,CERTIFIED,SILVER SPRING,MD
11134,general hospital corporation,Data Analyst,88000,2020-05-05,2020-05-11,CERTIFIED - WITHDRAWN,BOSTON,MA
11135,united commerce centers inc,Data Analyst,64000,2020-05-05,2020-10-01,CERTIFIED,IRVING,TX
11136,urgently inc,Data Analyst,75000,2020-05-05,2020-10-01,CERTIFIED,VIENNA,VA
11137,cambay consulting llc,Data Analyst,83700,2020-05-05,2020-10-01,CERTIFIED,DALLAS,TX
11138,infinitio group inc,Data Analyst,78000,2020-05-06,2020-09-21,CERTIFIED,LOS ANGELES,CA
11139,hca it&s field operations inc,Data Analyst,79560,2020-05-06,2020-10-01,CERTIFIED,DALLAS,TX
11140,boart longyear company,Data Analyst,62500,2020-05-06,2020-05-15,CERTIFIED,WEST VALLEY CITY,UT
11141,wal-mart associates inc,Senior Data Analyst,73800,2020-05-06,2020-09-28,CERTIFIED,PLANO,TX
11142,capgemini america inc,Senior Data Analyst,90522,2020-05-06,2020-05-12,CERTIFIED,CHARLOTTE,NC
11143,assurecare llc,Data Analyst,75000,2020-05-06,2020-05-20,CERTIFIED,CINCINNATI,OH
11144,vitosha inc,Data Analyst,86333,2020-05-06,2020-10-01,CERTIFIED - WITHDRAWN,GLASTONBURY,CT
11145,jam city inc,Data Analyst,102000,2020-05-06,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11146,agama solutions inc,Data Analyst,90000,2020-05-06,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11147,rbus inc,Associate Data Analyst,86528,2020-05-06,2020-10-01,CERTIFIED,NEW YORK,NY
11148,verinovum inc,Data Analyst,80000,2020-05-06,2020-10-01,CERTIFIED,TULSA,OK
11149,wal-mart associates inc,Senior Data Analyst,73800,2020-05-06,2020-09-28,CERTIFIED,BENTONVILLE,AR
11150,fragomen del rey bernsen & loewy llp,Data Analyst,85000,2020-05-07,2020-07-01,CERTIFIED,JERSEY CITY,NJ
11151,new york mart management inc,Data Analyst,62000,2020-05-07,2020-05-15,WITHDRAWN,LONG ISLAND CITY,NY
11152,qlarant integrity solutions inc,Data Analyst,67521,2020-05-07,2020-09-12,CERTIFIED,BALTIMORE,MD
11153,beacon hill staffing group llc,Data Analyst,76000,2020-05-07,2020-10-01,CERTIFIED,INDIANAPOLIS,IN
11154,university of pittsburgh,Data Analyst,69000,2020-05-07,2020-06-25,CERTIFIED,PITTSBURGH,PA
11155,opinion dynamics corporation,Principal Data Analyst,100000,2020-05-07,2020-10-01,CERTIFIED,WALTHAM,MA
11156,dotcom team llc,Data Analyst,40000,2020-05-07,2020-10-01,CERTIFIED,NASHVILLE,TN
11157,good apple publishing llc,Data Analyst,70000,2020-05-07,2020-10-01,CERTIFIED,NEW YORK,NY
11158,qlarant integrity solutions inc,Data Analyst,70594,2020-05-07,2020-08-24,CERTIFIED,HOUSTON,TX
11159,just games interactive entertainment llc,Associate Data Analyst,62000,2020-05-07,2020-10-01,CERTIFIED,LOS ANGELES,CA
11160,eteam inc,Data Analyst,72280,2020-05-07,2020-10-01,CERTIFIED,MOUNTAIN VIEW,CA
11161,independent care health plan,Data Analyst,83000,2020-05-07,2020-10-01,CERTIFIED,MILWAUKEE,WI
11162,farmers group inc,Associate Data Analyst,73440,2020-05-07,2020-10-01,CERTIFIED,PHOENIX,AZ
11163,globalsync llc,Data Analyst,75962,2020-05-07,2020-09-01,CERTIFIED,AUSTIN,TX
11164,united software group inc,Data Analyst,77438,2020-05-07,2020-10-01,CERTIFIED,CHICAGO,IL
11165,united software group inc,Data Analyst,77438,2020-05-07,2020-10-01,CERTIFIED - WITHDRAWN,CHICAGO,IL
11166,randstad technologies llc,Senior Data Analyst,111000,2020-05-07,2020-05-15,CERTIFIED,FAIRFAX,VA
11167,beacon hill staffing group llc,Senior Data Analyst,70000,2020-05-07,2020-10-01,CERTIFIED,BEACHWOOD,OH
11168,bank leumi usa,Data Analyst,90000,2020-05-07,2020-10-01,CERTIFIED,NEW YORK,NY
11169,g2o llc,Data Analyst,90376,2020-05-07,2020-09-17,CERTIFIED,COLUMBUS,OH
11170,smartsheet inc,Data Analyst,90000,2020-05-07,2020-10-01,CERTIFIED,BELLEVUE,WA
11171,bang mang services outsourcing inc,Data Analyst,94140,2020-05-08,2020-10-01,CERTIFIED,NEWARK,CA
11172,ascellahealth llc,Data Analyst,68577,2020-05-08,2020-10-01,CERTIFIED,BERWYN,PA
11173,groupon inc,Data Analyst,76000,2020-05-08,2020-10-01,CERTIFIED - WITHDRAWN,CHICAGO,IL
11174,the fidelis group,Data Analyst,55000,2020-05-08,2020-10-01,CERTIFIED,LITTLE FERRY,NJ
11175,hd supply inc,Data Analyst,81099,2020-05-08,2020-10-01,CERTIFIED,ATLANTA,GA
11176,suez water new york inc,Data Analyst,67000,2020-05-08,2020-10-01,CERTIFIED,WEST NYACK,NY
11177,applied computer techniques,Data Analyst,93517,2020-05-08,2020-10-01,CERTIFIED,SAN ANTONIO,TX
11178,carat usa inc,Senior Data Analyst,67475,2020-05-08,2020-10-01,CERTIFIED,CULVER CITY,CA
11179,tekway inc,Data Analyst,92019,2020-05-08,2020-10-01,CERTIFIED,IRVINE,CA
11180,new york mart management inc,Data Analyst,62000,2020-05-08,2020-06-01,CERTIFIED,LONG ISLAND CITY,NY
11181,fairmont pediatrics and associates,Data Analyst,63000,2020-05-08,2020-10-01,CERTIFIED,PASADENA,TX
11182,washington education zone llc,Data Analyst,64000,2020-05-08,2020-10-01,CERTIFIED,LANHAM,MD
11183,opentable inc,Senior Data Analyst,152240,2020-05-08,2020-05-15,CERTIFIED,SAN FRANCISCO,CA
11184,google,Data Analyst,120000,2020-05-08,2020-05-15,CERTIFIED,SAN FRANCISCO,CA
11185,kanini software solutions inc,Data Analyst,79206,2020-05-08,2020-10-01,CERTIFIED,NASHVILLE,TN
11186,esolutionsfirst,Data Analyst,78354,2020-05-08,2020-10-01,CERTIFIED,MCLEAN,VA
11187,atos syntel inc,Data Analyst,80850,2020-05-10,2020-10-01,CERTIFIED,BOSTON,MA
11188,gracenote inc (a nielsen company),Data Analyst,80000,2020-05-11,2020-10-01,CERTIFIED,EMERYVILLE,CA
11189,censia inc,Data Analyst,70000,2020-05-11,2020-05-26,CERTIFIED,SAN FRANCISCO,CA
11190,harman connected services inc,Data Analyst,60000,2020-05-11,2020-05-18,CERTIFIED,MAITLAND,FL
11191,american lighting industry corp,Data Analyst,52000,2020-05-11,2020-10-01,CERTIFIED,BOHEMIA,NY
11192,kairos technologies inc,Senior Data Analyst,95000,2020-05-11,2020-05-12,CERTIFIED,ALLEN,TX
11193,harpro tech inc,Data Analyst,128981,2020-05-11,2020-08-09,CERTIFIED,DOWNINGTOWN,PA
11194,gss infotech ct inc,Data Analyst,66227,2020-05-11,2020-09-18,CERTIFIED,MOON TOWNSHIP,PA
11195,boston software group inc,Data Analyst,61048,2020-05-11,2020-10-01,CERTIFIED,NATICK,MA
11196,statsocial inc,Data Analyst,52800,2020-05-11,2020-10-01,CERTIFIED,NEW YORK,NY
11197,crystal dynamics inc,Data Analyst,125000,2020-05-11,2020-05-18,WITHDRAWN,REDWOOD CITY,CA
11198,capgemini america inc,Senior Data Analyst,92872,2020-05-11,2020-10-01,CERTIFIED,ATLANTA,GA
11199,ankr pbc,Data Analyst,122000,2020-05-11,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11200,crystal dynamics inc,Data Analyst,125000,2020-05-11,2020-09-28,CERTIFIED,AUSTIN,TX
11201,illumina inc,Data Analyst,65666,2020-05-12,2020-05-18,CERTIFIED,SAN DIEGO,CA
11202,capgemini america inc,Data Analyst,73798,2020-05-12,2020-10-01,CERTIFIED,ATLANTA,GA
11203,aita consulting services inc,Data Analyst,91250,2020-05-12,2020-05-20,CERTIFIED,COLUMBUS,OH
11204,epam systems inc,Data Analyst,95000,2020-05-12,2020-05-18,CERTIFIED,MOUNTAIN VIEW,CA
11205,citizens financial group inc,Senior Data Analyst,97406,2020-05-12,2020-07-21,CERTIFIED,JOHNSTON,RI
11206,capital one services llc,Principal Data Analyst,75171,2020-05-12,2020-09-25,CERTIFIED,RICHMOND,VA
11207,lands' end inc,Data Analyst,71870,2020-05-12,2020-10-01,CERTIFIED,DODGEVILLE,WI
11208,bethesda health group inc,Data Analyst,70000,2020-05-12,2020-10-01,CERTIFIED,ST. LOUIS,MO
11209,epam systems inc,Data Analyst,89773,2020-05-12,2020-10-01,CERTIFIED,MOUNTAIN VIEW,CA
11210,staples inc,Senior Data Analyst,95000,2020-05-12,2020-08-05,CERTIFIED,FRAMINGHAM,MA
11211,turnberry solutions inc,Senior Data Analyst,130000,2020-05-12,2020-10-01,CERTIFIED,PHILADELPHIA,PA
11212,minnesota valve & fitting co inc,Data Analyst,67413,2020-05-12,2020-09-12,CERTIFIED,CHASKA,MN
11213,ai fintech inc,Data Analyst,77750,2020-05-12,2020-10-01,CERTIFIED,NEW YORK,NY
11214,epam systems inc,Data Analyst,74984,2020-05-12,2020-10-01,CERTIFIED,MOUNTAIN VIEW,CA
11215,lands' end inc,Data Analyst,75000,2020-05-12,2020-10-01,CERTIFIED,DODGEVILLE,WI
11216,daasity inc,Data Analyst,75000,2020-05-12,2020-08-03,CERTIFIED,LA JOLLA,CA
11217,turnberry solutions inc,Data Analyst,94000,2020-05-12,2020-10-01,CERTIFIED,PHILADELPHIA,PA
11218,everfresh seafood company corp,Data Analyst,72100,2020-05-12,2020-10-01,CERTIFIED,SOUTH EL MONTE,CA
11219,nk technolabs llc,Data Analyst,88026,2020-05-13,2020-10-01,CERTIFIED,SOMERVILLE,MA
11220,daasity inc,Data Analyst,65000,2020-05-13,2020-08-03,CERTIFIED,LA JOLLA,CA
11221,cushman & wakefield us inc,Data Analyst,95000,2020-05-13,2020-10-01,CERTIFIED - WITHDRAWN,SUNNYVALE,CA
11222,xandr inc,Senior Data Analyst,116700,2020-05-13,2020-09-25,CERTIFIED,NEW YORK,NY
11223,icf incorporated llc,Senior Data Analyst,77161,2020-05-13,2020-05-13,CERTIFIED,ATLANTA,GA
11224,creoal consulting llc,Data Analyst,140000,2020-05-13,2020-06-30,CERTIFIED,GWYNN OAK,MD
11225,anbang insurance center,Data Analyst,57860,2020-05-14,2020-10-01,CERTIFIED,SAN MARINO,CA
11226,golden ivy marketing inc,Data Analyst,57860,2020-05-14,2020-10-01,CERTIFIED,IRVINE,CA
11227,asta crs inc,Data Analyst,93360,2020-05-14,2020-10-01,CERTIFIED,TYSONS CORNER,VA
11228,capgemini america inc,Data Analyst,77750,2020-05-14,2020-05-14,CERTIFIED,WALLINGTON,NJ
11229,state farm mutual automobile insurance company,Data Analyst,69306,2020-05-14,2020-11-13,CERTIFIED,BLOOMINGTON,IL
11230,ameream llc,Data Analyst,72530,2020-05-14,2020-10-01,CERTIFIED,EAST RUTHERFORD,NJ
11231,roku inc,Data Analyst,120000,2020-05-14,2020-10-01,CERTIFIED,SANTA MONICA,CA
11232,iminds technology systems inc,Data Analyst,96158,2020-05-14,2020-05-14,CERTIFIED,RESTON,VA
11233,idexcel inc,Senior Data Analyst,80000,2020-05-14,2020-10-01,CERTIFIED,GREENSBORO,NC
11234,compintelligence inc,Data Analyst,100000,2020-05-14,2020-10-01,CERTIFIED,NEW YORK,NY
11235,state farm mutual automobile insurance company,Data Analyst,80150,2020-05-14,2020-11-13,CERTIFIED,BLOOMINGTON,IL
11236,bremer bank national association,Data Analyst,77500,2020-05-14,2020-10-01,CERTIFIED,LAKE ELMO,MN
11237,vinsys information technology inc,Data Analyst,97094,2020-05-15,2020-06-27,CERTIFIED,MCLEAN,VA
11238,capgemini america inc,Data Analyst,73798,2020-05-15,2020-10-01,CERTIFIED,ATLANTA,GA
11239,capital one services llc,Principal Data Analyst,87526,2020-05-15,2020-06-01,CERTIFIED,MCLEAN,VA
11240,capital one national association,Principal Data Analyst,87526,2020-05-15,2020-08-22,CERTIFIED,MCLEAN,VA
11241,upstart network inc,Data Analyst,75000,2020-05-15,2020-10-01,CERTIFIED,SAN MATEO,CA
11242,corporate brokers llc dba tential,Data Analyst,80000,2020-05-15,2020-10-01,CERTIFIED,ROCKVILLE,MD
11243,ib systems inc,Data Analyst,82200,2020-05-15,2020-05-18,CERTIFIED,TEMPE,AZ
11244,capgemini america inc,Data Analyst,73798,2020-05-15,2020-10-01,CERTIFIED,ATLANTA,GA
11245,inspirix technologies llc,Data Analyst,82800,2020-05-15,2020-05-25,CERTIFIED,ST PETERS,MO
11246,softnice inc,Data Analyst,86445,2020-05-15,2020-10-01,CERTIFIED,WALNUT CREEK,CA
11247,capital one national association,Senior Data Analyst,87630,2020-05-15,2020-05-18,CERTIFIED,NEW YORK,NY
11248,cambridge assessment inc,Data Analyst,90000,2020-05-15,2020-10-01,CERTIFIED,NEW YORK,NY
11249,regal it services inc,Data Analyst,92560,2020-05-15,2020-05-18,CERTIFIED,SAN FRANCISCO,CA
11250,capgemini america inc,Data Analyst,73798,2020-05-15,2020-10-01,CERTIFIED,ATLANTA,GA
11251,mroads llc,Data Analyst,79560,2020-05-16,2020-10-01,CERTIFIED,PLANO,TX
11252,mroads llc,Data Analyst,78998,2020-05-16,2020-10-01,CERTIFIED,PLANO,TX
11253,jam city inc,Data Analyst,103840,2020-05-17,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11254,dash technologies inc,Data Analyst,66000,2020-05-18,2020-09-03,CERTIFIED - WITHDRAWN,PROVIDENCE,RI
11255,cssi inc,Data Analyst,74500,2020-05-18,2020-10-01,CERTIFIED - WITHDRAWN,WASHINGTON,DC
11256,dash technologies inc,Data Analyst,66000,2020-05-18,2020-09-03,CERTIFIED,PROVIDENCE,RI
11257,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11258,sf express corporation,Data Analyst,42000,2020-05-18,2020-10-01,CERTIFIED,SPRINGFIELD GARDENS,NY
11259,signature commercial solutions llc,Data Analyst,89918,2020-05-18,2020-10-01,CERTIFIED,CHARLOTTE,NC
11260,progressive casualty insurance company,Data Analyst,82011,2020-05-18,2020-10-29,CERTIFIED,MASON,OH
11261,nyu grossman school of medicine,Data Analyst,62816,2020-05-18,2020-07-15,CERTIFIED,NEW YORK,NY
11262,fiserv solutions llc,Data Analyst,62670,2020-05-18,2020-10-01,CERTIFIED,FRISCO,TX
11263,uber technologies inc,Data Analyst,127550,2020-05-18,2020-11-10,CERTIFIED,SEATTLE,WA
11264,astir technologies llc,Senior Data Analyst,101000,2020-05-18,2020-05-25,CERTIFIED,SUMMIT,NJ
11265,randstad technologies llc,Senior Data Analyst,120290,2020-05-18,2020-06-15,CERTIFIED,MATTHEWS,NC
11266,savvy it group inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,NEWARK,DE
11267,squillion systems llc,Data Analyst,99840,2020-05-18,2020-06-20,CERTIFIED,WEYMOUTH,MA
11268,researchusa llc,Data Analyst,46904,2020-05-18,2020-10-01,CERTIFIED,OMAHA,NE
11269,capital one services llc,Principal Data Analyst,87526,2020-05-18,2020-05-20,CERTIFIED,MCLEAN,VA
11270,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11271,turo inc,Data Analyst,69722,2020-05-18,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11272,ameream llc,Data Analyst,72530,2020-05-18,2020-10-01,CERTIFIED,EAST RUTHERFORD,NJ
11273,himalaya media inc,Data Analyst,95000,2020-05-18,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11274,ocbang inc,Data Analyst,72280,2020-05-18,2020-10-01,CERTIFIED,SANTA CLARA,CA
11275,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11276,capital one services llc,Senior Data Analyst,75171,2020-05-18,2020-05-25,CERTIFIED,RICHMOND,VA
11277,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11278,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11279,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11280,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11281,ektha solutions inc,Data Analyst,94307,2020-05-18,2020-10-01,CERTIFIED,PLANO,TX
11282,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11283,capgemini america inc,Data Analyst,75462,2020-05-18,2020-10-01,CERTIFIED,WAYNE,PA
11284,celesdata inc,Data Analyst,102000,2020-05-19,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11285,wood ribble & twyman inc,Data Analyst,94000,2020-05-19,2020-10-01,CERTIFIED,ST. LOUIS,MO
11286,university of illinois at springfield,Senior Data Analyst,74000,2020-05-19,2020-08-01,CERTIFIED,SPRINGFIELD,IL
11287,bayone solutions inc,Data Analyst,109420,2020-05-19,2020-05-26,CERTIFIED,CHARLOTTE,NC
11288,optimal cae inc,Data Analyst,94723,2020-05-19,2020-07-20,CERTIFIED,DEARBORN,MI
11289,tek leaders inc,Data Analyst,62000,2020-05-19,2020-06-01,CERTIFIED,IRVING,TX
11290,rainberry inc,Senior Data Analyst,100000,2020-05-19,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11291,harpro tech inc,Data Analyst,128981,2020-05-19,2020-08-09,CERTIFIED,DOWNINGTOWN,PA
11292,visi infotech solutions inc,Data Analyst,78000,2020-05-19,2020-10-01,CERTIFIED,PLANO,TX
11293,researchusa llc,Data Analyst,61318,2020-05-19,2020-06-01,CERTIFIED,OMAHA,NE
11294,capgemini america inc,Data Analyst,73798,2020-05-19,2020-10-01,CERTIFIED,ATLANTA,GA
11295,d-route logistics inc,Data Analyst,78354,2020-05-19,2020-10-01,WITHDRAWN,BELTSVILLE,MD
11296,national mentor llc,Data Analyst,98425,2020-05-19,2020-07-08,CERTIFIED,BOSTON,MA
11297,capgemini america inc,Data Analyst,97094,2020-05-19,2020-05-28,CERTIFIED,SAN ANTONIO,TX
11298,southwest arkansas education cooperative,Senior Data Analyst,57000,2020-05-19,2020-08-29,CERTIFIED,HOPE,AR
11299,almo fulfillment services llc,Data Analyst,60000,2020-05-19,2020-10-01,CERTIFIED,PHILADELPHIA,PA
11300,gsn games inc,Data Analyst,100000,2020-05-19,2020-10-01,CERTIFIED,MOUNTAIN VIEW,CA
11301,connectchain inc,Data Analyst,75000,2020-05-19,2020-10-01,CERTIFIED,ARLINGTON,VA
11302,randstad technologies llc,Data Analyst,109600,2020-05-19,2020-10-01,CERTIFIED,SAN JOSE,CA
11303,foot locker corporate services inc,Senior Data Analyst,87300,2020-05-19,2020-10-01,CERTIFIED,ST PETERSBURG,FL
11304,bgi group inc,Data Analyst,64000,2020-05-20,2020-10-01,CERTIFIED,PEACHTREE CORNERS,GA
11305,emr management services llc,Data Analyst,75000,2020-05-20,2020-10-01,CERTIFIED,CAMDEN,NJ
11306,sriven systems of tx inc,Data Analyst,70000,2020-05-20,2020-10-01,CERTIFIED - WITHDRAWN,LOVELAND,CO
11307,engineering technology associates inc,Data Analyst,76000,2020-05-20,2020-10-01,CERTIFIED,DEARBORN,MI
11308,cmgrp inc,Data Analyst,60000,2020-05-20,2020-10-01,CERTIFIED,CHICAGO,IL
11309,capgemini america inc,Data Analyst,109554,2020-05-20,2020-10-01,CERTIFIED,SANTA CLARA,CA
11310,creoal consulting llc,Data Analyst,140000,2020-05-20,2020-07-01,CERTIFIED,GWYNN OAK,MD
11311,design laboratory inc,Data Analyst,150000,2020-05-20,2020-07-01,CERTIFIED - WITHDRAWN,BELLEVUE,WA
11312,j c penney corporation inc,Data Analyst,99237,2020-05-20,2020-11-19,CERTIFIED,PLANO,TX
11313,first tek inc,Data Analyst,86528,2020-05-20,2020-09-01,CERTIFIED,WOODCLIFF LAKE,NJ
11314,virtusa consulting services pvt ltd,Data Analyst,87000,2020-05-20,2020-05-27,CERTIFIED,TAMPA,FL
11315,the commercial club of chicago,Data Analyst,65000,2020-05-20,2020-10-01,CERTIFIED,CHICAGO,IL
